username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
2muchtalkin;18/07/2017 20:59;0;1;@TheNotoriousMMA BEWARE https:// twitter.com/BrothersBrick/ status/886390014275457027 …;;@TheNotoriousMMA;;8,87462E+17;https://twitter.com/2muchtalkin/status/887461979518054402
Complex;17/07/2017 18:41;2455;3200;Conor McGregor was reportedly knocked out while training for his fight against Floyd Mayweather http:// trib.al/N8kjtLV pic.twitter.com/pYwEtohNVt;;;;8,87065E+17;https://twitter.com/Complex/status/887064761543925760
Maclifeofficial;18/07/2017 13:36;178;679;"BT Sports to air Conor McGregor : Doubt Me Now: 2017"" this Friday | https:// themaclife.com/featured-posts /bt-sports-air-documentary-conor-mcgregor-doubt-now-2017-friday/ … pic.twitter.com/SBplXEYoMm""";;;;8,8735E+17;https://twitter.com/Maclifeofficial/status/887350425418182657
BertoP4P;18/07/2017 20:59;0;0;McGregor can't run up in Russia disrespecting. He'll never get out alive.;;;;8,87462E+17;https://twitter.com/BertoP4P/status/887461926669701120
LupoGaming1;18/07/2017 20:59;0;0;I liked a @YouTube video http:// youtu.be/Af0FBOXimKQ?a Conor McGregor All Fights Before He Was Famous All Matches LIVE 24/7;;@YouTube;;8,87462E+17;https://twitter.com/LupoGaming1/status/887461897456558080
london_informer;18/07/2017 20:59;0;0;Conor McGregor Vs Floyd Mayweather Live Press Conference – Reaction – London England –… http://www. youtube.com/watch?feature= player_embedded&v=qgEmhlRU1JE … https:// london-informer.com/338361/conor-m cgregor-vs-floyd-mayweather-live-press-conference-reaction-london-england-london-videos/ …;;;;8,87462E+17;https://twitter.com/london_informer/status/887461892758700032
delta7of96_dw;18/07/2017 20:59;0;0;Truth to Power... Mayweather and McGregor couldn’t sell a fight, so they sold hate — The Undefeated - https:// theundefeated.com/features/maywe ather-vs-mcgregor-couldnt-sell-a-fight-so-they-sold-hate/ …;;;;8,87462E+17;https://twitter.com/delta7of96_dw/status/887461875352580096
Nate_Hayslette;18/07/2017 20:59;0;0;I think Floyd Mayweather would beat Conor McGregor . Cast your vote now! https:// cards.twitter.com/cards/18ce54fg l4f/47kog …;;;;8,87462E+17;https://twitter.com/Nate_Hayslette/status/887461870344581120
Shuunpa;18/07/2017 20:59;0;1;For anyone claiming McGregor stole mayweather's 'flashy style and attitude' claiming it's racism at it's finest. No.;;;;8,87462E+17;https://twitter.com/Shuunpa/status/887461806108811264
TheRealRuzkoh;18/07/2017 20:59;0;1;"How's Conor McGregor gonna talk all that shit, but then gets knocked out while sparring ,his buddy said I'm not impressed with his boxing""""";;;;8,87462E+17;https://twitter.com/TheRealRuzkoh/status/887461781676978180
coltonybarra33;18/07/2017 20:59;0;2;They showed the same clips over & over for the 1st minute and a half then like 2 clips from 2 other fights. Mcgregor is gonna kill him https:// twitter.com/WorIdStarComed y/status/886734807954321408 …;;;;8,87462E+17;https://twitter.com/coltonybarra33/status/887461781030936576
_danro47;18/07/2017 20:59;1;3;I'm more excited about the Canelo versus GGG match than I am about the Mayweather versus McGregor fight;;;;8,87462E+17;https://twitter.com/_danro47/status/887461756389343232
RyanTurner43;18/07/2017 20:58;0;2;I think Conor McGregor would beat Floyd Mayweather. Cast your vote now! https:// cards.twitter.com/cards/18ce54fg l4f/47kog …;;;;8,87462E+17;https://twitter.com/RyanTurner43/status/887461714526162944
justin31wolf;18/07/2017 20:58;0;0;Don't compare God to McGregor , it's insulting to Doflamingo;;;;8,87462E+17;https://twitter.com/justin31wolf/status/887461691704745984
christjones23;18/07/2017 20:58;0;0;I think Floyd Mayweather would beat Conor McGregor . Cast your vote now! https:// cards.twitter.com/cards/18ce54fg l4f/47kog …;;;;8,87462E+17;https://twitter.com/christjones23/status/887461648142872576
redshahanmusic;18/07/2017 20:58;0;25;Me watching this Mayweather/ McGregor circus. pic.twitter.com/tD2DeQJgys;;;;8,87462E+17;https://twitter.com/redshahanmusic/status/887461601573568516
DunbarMerrill;18/07/2017 20:58;0;0;Crazy Conor McGregor http:// fb.me/8hEUTvIG5;;;;8,87462E+17;https://twitter.com/DunbarMerrill/status/887461559479521280
Gustavoramoscl;18/07/2017 20:58;0;0;I liked a @YouTube video http:// youtu.be/lcf2-aV6CPs?a NEW Conor McGregor 's Funniest Moments;;@YouTube;;8,87462E+17;https://twitter.com/Gustavoramoscl/status/887461504186036228
JAYR_IDO_IT;18/07/2017 20:58;0;1;Every McGregor fan is getting clowned at work today how he gon whoop floyd and he can't even whoop his sparing partner;;;;8,87462E+17;https://twitter.com/JAYR_IDO_IT/status/887461503884034048
LetWeGoAtletico;18/07/2017 20:57;0;1;It really is, Conor McGregor FC;;;;8,87461E+17;https://twitter.com/LetWeGoAtletico/status/887461474318372864
pitabreaad;18/07/2017 20:57;0;0;Mayweather Harassed By Crazy McGregor Fans, Security Hit By Rolls Royce ... https://www. youtube.com/watch?v=Ta9QBa 22ng4&feature=share …;;;;8,87461E+17;https://twitter.com/pitabreaad/status/887461468186308608
3BILLZMusic;18/07/2017 20:57;0;0;And they call McGregor white trash cock fighting. There's always gonna be hate on both ends of the fans.;;;;8,87461E+17;https://twitter.com/3BILLZMusic/status/887461369293004802
LucasMedra;18/07/2017 20:57;0;2;Para mi la gana Mayweather, no hay forma que le gane en el ring Mc Gregor;;;;8,87461E+17;https://twitter.com/LucasMedra/status/887461368114425856
worldofmma;18/07/2017 20:57;0;0;Mayweather vs. McGregor odds: Conor McGregor available as +375 underdog after World Tour - http:// ift.tt/2vzLmnb;;;;8,87461E+17;https://twitter.com/worldofmma/status/887461352331255808
iAmZoolux;18/07/2017 20:57;0;0;I think Floyd Mayweather would beat Conor McGregor . Cast your vote now! https:// cards.twitter.com/cards/18ce54fg l4f/47kog …;;;;8,87461E+17;https://twitter.com/iAmZoolux/status/887461304868450305
SantiBoetsch;18/07/2017 20:57;1;1;A mcgregor le ganó el entrenador ya te veo en el piso con mayweather;;;;8,87461E+17;https://twitter.com/SantiBoetsch/status/887461269200044032
IckabodBarton;18/07/2017 20:57;0;0;Who do you have winning McGregor or Mayweather?;;;;8,87461E+17;https://twitter.com/IckabodBarton/status/887461263932043264
BTIZZLE9;18/07/2017 20:56;0;1;I think Conor McGregor would beat Floyd Mayweather. Cast your vote now! https:// cards.twitter.com/cards/18ce54fg l4f/47kog …;;;;8,87461E+17;https://twitter.com/BTIZZLE9/status/887461144478330882
Perrigrin1;18/07/2017 20:56;0;0;@TheNRLLurker Who goes first, McGregor or Widdop or can the Dragons get rid of them as a package?;;@TheNRLLurker;;8,87461E+17;https://twitter.com/Perrigrin1/status/887461116552462336
CanesBreed;18/07/2017 20:56;0;0;"Americas"" beer has McGregor as a sponser lol. Now that I think of it, We've never seen Mayweather in a commercial, have we? #Budweiser""";;;#Budweiser;8,87461E+17;https://twitter.com/CanesBreed/status/887461098936569857
mitrasites2016;18/07/2017 20:56;0;0;hypervocal: Mayweather- McGregor betting 'potentially bigger than the Super Bowl' http:// bit.ly/2u6jrM8 pic.twitter.com/DQWU1WltWA;;;;8,87461E+17;https://twitter.com/mitrasites2016/status/887461082855559168
StartedSlick;18/07/2017 20:56;0;0;Mayweather vs Mcgregor world tour in a nutshell! https://www. youtube.com/watch?v=7zSmjs dLyLs&feature=share …;;;;8,87461E+17;https://twitter.com/StartedSlick/status/887461048743149568
worldcupbet4u;18/07/2017 20:56;0;0;BUY TICKETS FOR MAYWEATHER v MCGREGOR with Onlineseats selling fast BUY NOW! - http:// bit.ly/2sHK2xG pic.twitter.com/epr98NbLC8;;;;8,87461E+17;https://twitter.com/worldcupbet4u/status/887461043454308352
MboSykes;18/07/2017 20:56;0;0;The amount of ppl im goin 4 if mcgregor wins aswell #McGregorVsMayweather;;;#McGregorVsMayweather;8,87461E+17;https://twitter.com/MboSykes/status/887461036516941826
